customer_id,Full_name,email,Age,Gender,Marital_Status,Family_Size,Dependent count,Occupation,Occupation type,Monthly_Income,KYC status,City,Kids_in_Household,App_Installed,Existing Customer,Credit score,Social_Media_Active
CUST7330,Meera Kumar,meera.kumar7330@example.com,33,Female,Single,4,1,Homemaker,Full-time,45501,N,Patna,0,N,N,636,Y
CUST7331,Nikhil Arora,nikhil.arora7331@example.com,19,Female,Divorced,3,2,Accountant,Part-time,52674,N,Ahmedabad,0,Y,Y,718,Y
CUST7332,Yash Dutta,yash.dutta7332@example.com,25,Male,Single,2,0,Doctor,Full-time,123419,N,Vadodara,0,N,Y,568,N
CUST7333,Ashish Kumar,ashish.kumar7333@example.com,56,Female,Single,2,2,Nurse,Part-time,62047,N,Surat,0,Y,N,682,Y
CUST7334,Manisha Nair,manisha.nair7334@example.com,37,Male,Married,1,0,IT Professional,Part-time,96440,Y,Pune,0,N,N,584,Y
CUST7335,Yash Saxena,yash.saxena7335@example.com,56,Male,Single,3,1,Teacher,Self-employed,57341,N,Hyderabad,0,Y,N,510,N
CUST7336,Tarun Jain,tarun.jain7336@example.com,38,Male,Married,4,1,IT Professional,Full-time,136727,Y,Patna,0,N,Y,705,Y
CUST7337,Sumit Ghosh,sumit.ghosh7337@example.com,31,Male,Married,1,1,Architect,Full-time,106250,N,Kochi,1,Y,Y,634,Y
CUST7338,Nikhil Goyal,nikhil.goyal7338@example.com,18,Female,Divorced,1,1,Banker,Part-time,105977,Y,Jaipur,0,N,N,690,Y
CUST7339,Gaurav Kulkarni,gaurav.kulkarni7339@example.com,59,Male,Divorced,3,2,Nurse,Full-time,45255,N,Lucknow,0,Y,N,665,Y
CUST7340,Manisha Shah,manisha.shah7340@example.com,38,Female,Single,4,3,Lawyer,Self-employed,170169,N,Patna,1,N,N,544,N
CUST7341,Divya Arora,divya.arora7341@example.com,29,Male,Single,2,0,Lawyer,Part-time,100260,Y,Kochi,0,N,N,484,N
CUST7342,Tarun Mishra,tarun.mishra7342@example.com,44,Male,Married,3,3,Engineer,Full-time,153494,Y,Kochi,3,Y,N,586,Y
CUST7343,Zara Mukherjee,zara.mukherjee7343@example.com,30,Female,Married,4,4,Pharmacist,Part-time,90807,N,Chandigarh,2,N,N,511,Y
CUST7344,Aditya Malhotra,aditya.malhotra7344@example.com,45,Male,Married,1,0,Banker,Full-time,95011,N,Bhopal,0,Y,Y,494,Y
CUST7345,Varun Ahuja,varun.ahuja7345@example.com,51,Male,Single,1,0,Banker,Full-time,219550,Y,Lucknow,1,Y,N,451,N
CUST7346,Amita Nair,amita.nair7346@example.com,54,Female,Single,3,0,HR Manager,Part-time,87338,Y,Hyderabad,1,Y,N,583,N
CUST7347,Pallavi Khanna,pallavi.khanna7347@example.com,46,Female,Married,1,0,Engineer,Full-time,179120,Y,Hyderabad,1,Y,N,625,N
CUST7348,Ankit Joshi,ankit.joshi7348@example.com,54,Male,Married,3,1,IT Professional,Part-time,189180,Y,Kochi,1,Y,N,565,Y
CUST7349,Anushka Kumar,anushka.kumar7349@example.com,55,Male,Married,1,1,Civil Servant,Full-time,127108,Y,Ahmedabad,1,Y,N,514,N
CUST7350,Zara Nair,zara.nair7350@example.com,44,Male,Single,1,1,Architect,Part-time,112705,N,Patna,0,N,N,602,Y
CUST7351,Aarav Khanna,aarav.khanna7351@example.com,59,Female,Single,2,1,Homemaker,Part-time,22258,N,Pune,0,N,N,582,Y
CUST7352,Sumit Nair,sumit.nair7352@example.com,30,Male,Married,2,0,Doctor,Full-time,240720,N,Chennai,1,Y,N,628,Y
CUST7353,Meena Menon,meena.menon7353@example.com,50,Female,Divorced,2,0,Homemaker,Self-employed,54571,N,Mumbai,0,Y,N,706,N
CUST7354,Kishan Goyal,kishan.goyal7354@example.com,35,Male,Married,4,3,Homemaker,Full-time,28442,N,Vadodara,2,N,Y,658,N
CUST7355,Vikram Tripathi,vikram.tripathi7355@example.com,39,Male,Single,4,3,Accountant,Full-time,74327,N,Pune,0,N,N,548,N
CUST7356,Jyoti Pandey,jyoti.pandey7356@example.com,57,Female,Single,2,0,Nurse,Full-time,40593,N,Delhi,1,Y,N,670,N
CUST7357,Usha Kulkarni,usha.kulkarni7357@example.com,39,Female,Single,2,1,Banker,Full-time,210431,N,Delhi,0,Y,Y,598,N
CUST7358,Priya Dubey,priya.dubey7358@example.com,35,Male,Divorced,2,1,Architect,Part-time,84294,N,Vadodara,0,N,N,622,Y
CUST7359,Tina Sen,tina.sen7359@example.com,36,Female,Married,1,0,HR Manager,Full-time,101281,N,Indore,1,N,Y,683,Y
CUST7360,Sameer Verma,sameer.verma7360@example.com,60,Male,Single,4,1,Teacher,Self-employed,62891,N,Visakhapatnam,0,N,N,625,Y
CUST7361,Kishan Dutta,kishan.dutta7361@example.com,41,Male,Married,3,3,HR Manager,Full-time,78516,N,Coimbatore,0,N,N,484,Y
CUST7362,Seema Nanda,seema.nanda7362@example.com,56,Male,Divorced,1,0,Pharmacist,Full-time,56759,N,Patna,0,Y,N,463,N
CUST7363,Suresh Chakraborty,suresh.chakraborty7363@example.com,24,Male,Married,4,3,Architect,Part-time,83130,N,Indore,0,N,N,542,Y
CUST7364,Kishan Mehta,kishan.mehta7364@example.com,38,Female,Single,4,2,HR Manager,Full-time,86875,Y,Ahmedabad,0,Y,N,616,N
CUST7365,Manish Jha,manish.jha7365@example.com,42,Female,Married,1,0,Sales Manager,Full-time,72689,Y,Visakhapatnam,2,N,Y,699,Y
CUST7366,Komal Goswami,komal.goswami7366@example.com,37,Female,Married,3,1,Civil Servant,Full-time,166445,N,Kochi,1,N,N,692,N
CUST7367,Geeta Garg,geeta.garg7367@example.com,46,Male,Divorced,1,1,Engineer,Full-time,153893,Y,Lucknow,1,Y,N,624,Y
CUST7368,Ravi Menon,ravi.menon7368@example.com,43,Male,Married,3,1,Banker,Full-time,135144,Y,Indore,3,Y,N,583,N
CUST7369,Pallavi Ghosh,pallavi.ghosh7369@example.com,22,Male,Single,3,3,Engineer,Full-time,169291,Y,Visakhapatnam,1,N,N,560,N
CUST7370,Suresh Goyal,suresh.goyal7370@example.com,28,Female,Single,1,0,Business Owner,Full-time,97368,N,Hyderabad,0,N,N,462,N
CUST7371,Sameer Mehta,sameer.mehta7371@example.com,40,Female,Married,1,0,Nurse,Part-time,55842,Y,Jaipur,0,Y,N,709,N
CUST7372,Riya Lal,riya.lal7372@example.com,60,Female,Single,1,0,Architect,Full-time,95602,N,Hyderabad,0,Y,N,704,Y
CUST7373,Sneha Singh,sneha.singh7373@example.com,59,Female,Single,1,0,Business Owner,Full-time,128518,N,Kochi,0,N,N,533,N
CUST7374,Dev Tripathi,dev.tripathi7374@example.com,47,Male,Married,3,0,Business Owner,Full-time,119212,Y,Bhopal,1,N,Y,684,N
CUST7375,Sakshi Goyal,sakshi.goyal7375@example.com,44,Male,Single,2,0,Doctor,Part-time,121332,Y,Kochi,0,N,N,558,N
CUST7376,Nisha Chatterjee,nisha.chatterjee7376@example.com,58,Female,Married,1,0,Sales Manager,Full-time,59902,N,Mumbai,3,N,Y,557,Y
CUST7377,Gaurav Roy,gaurav.roy7377@example.com,53,Female,Single,2,1,Business Owner,Part-time,237484,Y,Surat,0,Y,Y,695,Y
CUST7378,Pradeep Pillai,pradeep.pillai7378@example.com,30,Male,Single,3,0,Lawyer,Full-time,95441,N,Mumbai,0,N,N,610,N
CUST7379,Sonal Singh,sonal.singh7379@example.com,28,Male,Divorced,3,0,IT Professional,Full-time,140842,Y,Bhopal,0,Y,Y,716,N
CUST7380,Monika Singh,monika.singh7380@example.com,41,Female,Married,4,3,Pharmacist,Full-time,89053,N,Delhi,1,Y,Y,630,Y
CUST7381,Mohit Saxena,mohit.saxena7381@example.com,42,Male,Single,3,2,Banker,Self-employed,187897,N,Patna,1,Y,N,558,N
CUST7382,Rohit Mehta,rohit.mehta7382@example.com,44,Male,Married,4,2,HR Manager,Full-time,67235,N,Indore,0,Y,N,534,Y
CUST7383,Aditya Srivastava,aditya.srivastava7383@example.com,27,Male,Single,4,2,Pharmacist,Part-time,76347,Y,Visakhapatnam,0,Y,Y,676,N
CUST7384,Arjun Prasad,arjun.prasad7384@example.com,44,Male,Single,1,0,Homemaker,Part-time,49115,Y,Chennai,0,N,N,640,Y
CUST7385,Seema Sen,seema.sen7385@example.com,18,Female,Married,3,0,Teacher,Part-time,81383,Y,Jaipur,2,Y,Y,602,Y
CUST7386,Ayesha Bose,ayesha.bose7386@example.com,24,Male,Married,3,2,Teacher,Full-time,63706,N,Chennai,3,N,Y,674,N
CUST7387,Ishita Reddy,ishita.reddy7387@example.com,37,Male,Married,4,0,Engineer,Self-employed,89807,Y,Surat,1,Y,N,490,N
CUST7388,Seema Mehta,seema.mehta7388@example.com,27,Female,Married,2,2,Doctor,Self-employed,172380,Y,Mumbai,1,N,N,651,N
CUST7389,Sara Nanda,sara.nanda7389@example.com,47,Female,Single,4,2,Accountant,Full-time,77488,N,Jaipur,0,N,Y,493,Y
CUST7390,Karan Sharma,karan.sharma7390@example.com,20,Male,Divorced,2,2,IT Professional,Part-time,94513,N,Bhopal,0,Y,N,573,Y
CUST7391,Aarav Iyer,aarav.iyer7391@example.com,56,Male,Divorced,2,1,Banker,Full-time,180862,N,Lucknow,0,N,N,567,Y
CUST7392,Sneha Nanda,sneha.nanda7392@example.com,20,Male,Single,4,3,Doctor,Part-time,238849,Y,Pune,1,N,Y,607,N
CUST7393,Komal Bajaj,komal.bajaj7393@example.com,43,Male,Single,4,1,Business Owner,Full-time,236833,N,Coimbatore,0,N,N,626,Y
CUST7394,Ramesh Kulkarni,ramesh.kulkarni7394@example.com,29,Male,Divorced,2,1,Teacher,Full-time,93120,N,Nagpur,0,N,N,716,Y
CUST7395,Karan Menon,karan.menon7395@example.com,56,Female,Married,4,4,Lawyer,Full-time,135159,N,Ahmedabad,2,Y,N,479,Y
CUST7396,Kunal Dubey,kunal.dubey7396@example.com,29,Female,Single,1,0,Architect,Full-time,91209,N,Bhopal,0,N,Y,567,Y
CUST7397,Suresh Gupta,suresh.gupta7397@example.com,58,Male,Single,3,3,Pharmacist,Full-time,107278,N,Kolkata,0,N,Y,655,N
CUST7398,Kabir Kaur,kabir.kaur7398@example.com,45,Female,Single,2,0,IT Professional,Full-time,77260,N,Visakhapatnam,0,Y,N,482,N
CUST7399,Deepika Mukherjee,deepika.mukherjee7399@example.com,49,Female,Married,3,1,Teacher,Full-time,51828,N,Kolkata,0,Y,Y,528,Y
CUST7400,Aditya Tiwari,aditya.tiwari7400@example.com,22,Male,Married,2,0,IT Professional,Full-time,120657,N,Bengaluru,2,Y,N,584,N
CUST7401,Prakash Tripathi,prakash.tripathi7401@example.com,54,Female,Married,3,2,Doctor,Part-time,218086,N,Bengaluru,3,N,Y,674,Y
CUST7402,Neha Tiwari,neha.tiwari7402@example.com,25,Female,Married,3,0,Pharmacist,Part-time,95826,Y,Pune,3,Y,N,620,N
CUST7403,Sachin Jha,sachin.jha7403@example.com,57,Female,Married,3,1,Civil Servant,Full-time,115871,N,Indore,0,N,Y,688,N
CUST7404,Ayesha Nanda,ayesha.nanda7404@example.com,25,Male,Married,2,0,Doctor,Full-time,212833,N,Pune,0,Y,Y,532,N
CUST7405,Arjun Kumar,arjun.kumar7405@example.com,48,Female,Married,1,0,Banker,Full-time,179254,N,Chennai,2,Y,N,702,Y
CUST7406,Neha Bajaj,neha.bajaj7406@example.com,22,Male,Married,1,0,Doctor,Full-time,246971,N,Kochi,1,Y,N,519,N
CUST7407,Kabir Goyal,kabir.goyal7407@example.com,22,Female,Married,1,0,Homemaker,Part-time,20630,Y,Surat,1,Y,Y,526,Y
CUST7408,Varun Roy,varun.roy7408@example.com,29,Male,Single,1,1,Lawyer,Part-time,178240,N,Patna,0,N,Y,689,Y
CUST7409,Lakshmi Das,lakshmi.das7409@example.com,48,Male,Married,3,3,Business Owner,Self-employed,198839,N,Lucknow,3,Y,N,469,Y
CUST7410,Sandeep Varma,sandeep.varma7410@example.com,50,Male,Single,3,0,Accountant,Full-time,88145,N,Lucknow,0,N,N,621,Y
CUST7411,Rajesh Mishra,rajesh.mishra7411@example.com,34,Male,Single,4,3,Doctor,Part-time,201299,N,Ahmedabad,1,N,N,677,N
CUST7412,Sameer Ahuja,sameer.ahuja7412@example.com,34,Male,Married,3,1,HR Manager,Self-employed,117943,N,Hyderabad,1,Y,N,624,Y
CUST7413,Mohit Joshi,mohit.joshi7413@example.com,50,Male,Single,2,1,IT Professional,Self-employed,198594,N,Jaipur,0,Y,N,680,N
CUST7414,Ishaan Prasad,ishaan.prasad7414@example.com,57,Male,Single,3,2,Lawyer,Self-employed,126612,N,Kochi,0,Y,N,533,Y
CUST7415,Meena Rao,meena.rao7415@example.com,45,Male,Divorced,4,4,Doctor,Full-time,235591,N,Patna,0,Y,N,687,N
CUST7416,Vinita Sinha,vinita.sinha7416@example.com,49,Male,Married,2,2,Lawyer,Full-time,148313,N,Indore,3,Y,Y,650,N
CUST7417,Ankit Varma,ankit.varma7417@example.com,18,Male,Single,2,1,Lawyer,Full-time,94640,Y,Nagpur,0,Y,Y,498,N
CUST7418,Vibha Ahuja,vibha.ahuja7418@example.com,37,Female,Married,3,0,Homemaker,Full-time,25387,Y,Kochi,0,N,N,554,Y
CUST7419,Sara Bajaj,sara.bajaj7419@example.com,24,Female,Single,3,3,Sales Manager,Full-time,81292,N,Patna,0,Y,N,664,N
CUST7420,Sunita Malhotra,sunita.malhotra7420@example.com,53,Male,Single,3,2,Lawyer,Part-time,179635,N,Indore,0,Y,N,477,N
CUST7421,Rahul Ghosh,rahul.ghosh7421@example.com,34,Male,Single,2,1,Lawyer,Part-time,142455,N,Chandigarh,1,Y,N,526,N
CUST7422,Ramesh Kulkarni,ramesh.kulkarni7422@example.com,56,Female,Single,4,4,Nurse,Full-time,38178,N,Kolkata,0,Y,N,640,Y
CUST7423,Pradeep Shah,pradeep.shah7423@example.com,29,Female,Single,2,2,Accountant,Part-time,67722,N,Kochi,0,Y,Y,643,N
CUST7424,Ishaan Lal,ishaan.lal7424@example.com,40,Male,Single,3,3,IT Professional,Full-time,106535,N,Coimbatore,0,N,N,634,Y
CUST7425,Tina Jain,tina.jain7425@example.com,50,Female,Single,2,0,Engineer,Part-time,84436,N,Kolkata,1,Y,N,550,N
CUST7426,Nikhil Banerjee,nikhil.banerjee7426@example.com,28,Male,Single,2,0,Doctor,Part-time,257305,N,Mumbai,0,N,Y,544,Y
CUST7427,Rakesh Banerjee,rakesh.banerjee7427@example.com,57,Male,Married,4,0,Doctor,Full-time,187706,Y,Jaipur,0,Y,N,474,N
CUST7428,Subhash Ahuja,subhash.ahuja7428@example.com,45,Female,Single,1,1,Architect,Full-time,108986,N,Vadodara,0,N,Y,625,N
CUST7429,Anjali Gupta,anjali.gupta7429@example.com,33,Male,Single,3,0,IT Professional,Full-time,157007,N,Chennai,0,Y,N,699,Y
CUST7430,Swati Gupta,swati.gupta7430@example.com,30,Female,Single,4,4,Civil Servant,Part-time,170487,Y,Hyderabad,0,N,Y,700,N
CUST7431,Vinay Sen,vinay.sen7431@example.com,53,Male,Married,4,2,Doctor,Full-time,149636,Y,Hyderabad,0,N,N,677,N
CUST7432,Anjali Malhotra,anjali.malhotra7432@example.com,46,Male,Married,2,1,Pharmacist,Full-time,92726,Y,Indore,3,N,N,719,Y
CUST7433,Deepak Mehta,deepak.mehta7433@example.com,21,Female,Single,4,1,Engineer,Self-employed,118606,N,Pune,1,N,N,483,N
CUST7434,Neha Subramanian,neha.subramanian7434@example.com,55,Male,Married,3,1,IT Professional,Part-time,195898,N,Patna,3,N,N,551,Y
CUST7435,Amit Patel,amit.patel7435@example.com,23,Female,Married,1,1,Doctor,Full-time,250729,Y,Visakhapatnam,2,Y,N,674,N
CUST7436,Yash Subramanian,yash.subramanian7436@example.com,26,Female,Single,4,4,IT Professional,Full-time,115110,N,Indore,0,N,N,520,Y
CUST7437,Kavita Mehta,kavita.mehta7437@example.com,53,Female,Married,2,1,Accountant,Full-time,85992,N,Vadodara,3,Y,N,640,Y
CUST7438,Kartik Rao,kartik.rao7438@example.com,22,Female,Married,3,1,HR Manager,Full-time,93969,N,Nagpur,3,Y,N,566,Y
CUST7439,Pooja Sen,pooja.sen7439@example.com,22,Male,Single,2,0,Doctor,Full-time,234954,Y,Bengaluru,0,N,Y,646,Y
CUST7440,Tina Arora,tina.arora7440@example.com,21,Female,Divorced,2,1,Accountant,Part-time,116606,N,Vadodara,1,Y,Y,455,Y
CUST7441,Suresh Kapoor,suresh.kapoor7441@example.com,43,Female,Divorced,3,3,Accountant,Full-time,67555,N,Kochi,0,Y,N,706,Y
CUST7442,Ravi Pillai,ravi.pillai7442@example.com,32,Female,Single,2,1,Pharmacist,Full-time,97392,N,Indore,0,N,N,478,Y
CUST7443,Kavita Bose,kavita.bose7443@example.com,43,Female,Married,3,2,Homemaker,Full-time,30475,N,Kolkata,2,Y,N,674,N
CUST7444,Meera Garg,meera.garg7444@example.com,32,Male,Single,4,3,Architect,Full-time,118402,N,Jaipur,1,Y,N,521,Y
CUST7445,Ajay Menon,ajay.menon7445@example.com,33,Female,Married,4,0,IT Professional,Full-time,87530,N,Indore,3,N,Y,511,Y
CUST7446,Sanjay Gupta,sanjay.gupta7446@example.com,42,Female,Married,2,0,Engineer,Part-time,92837,N,Ahmedabad,0,Y,Y,515,N
CUST7447,Nikhil Menon,nikhil.menon7447@example.com,48,Female,Married,4,1,Engineer,Full-time,169715,Y,Pune,2,N,N,693,Y
CUST7448,Aditya Mishra,aditya.mishra7448@example.com,39,Female,Married,1,0,IT Professional,Full-time,100322,Y,Vadodara,0,N,N,708,N
CUST7449,Sapna Varma,sapna.varma7449@example.com,45,Female,Married,1,0,Banker,Full-time,186291,N,Jaipur,2,Y,N,702,Y
CUST7450,Komal Joshi,komal.joshi7450@example.com,43,Female,Single,2,0,Sales Manager,Part-time,67118,N,Mumbai,0,Y,N,629,Y
CUST7451,Tina Dutta,tina.dutta7451@example.com,41,Female,Married,3,1,Accountant,Full-time,83206,Y,Kochi,2,Y,N,679,Y
CUST7452,Manisha Bajaj,manisha.bajaj7452@example.com,50,Female,Single,1,0,Civil Servant,Full-time,133368,N,Patna,0,Y,N,610,Y
CUST7453,Ankita Tripathi,ankita.tripathi7453@example.com,24,Male,Married,2,2,Civil Servant,Full-time,74809,Y,Surat,2,Y,Y,593,N
CUST7454,Yash Kaur,yash.kaur7454@example.com,50,Male,Single,1,0,Architect,Full-time,114665,N,Surat,0,Y,N,676,N
CUST7455,Subhash Bose,subhash.bose7455@example.com,55,Female,Married,2,0,HR Manager,Part-time,91321,N,Jaipur,2,Y,N,662,Y
CUST7456,Amit Agarwal,amit.agarwal7456@example.com,32,Female,Married,1,1,Engineer,Part-time,91655,Y,Lucknow,1,N,N,665,N
CUST7457,Priya Reddy,priya.reddy7457@example.com,45,Male,Married,1,0,Civil Servant,Self-employed,172267,N,Delhi,3,Y,N,454,N
CUST7458,Kabir Dubey,kabir.dubey7458@example.com,45,Female,Single,2,1,Accountant,Full-time,99928,N,Surat,1,Y,Y,628,Y
CUST7459,Vikram Mukherjee,vikram.mukherjee7459@example.com,42,Male,Single,1,1,Homemaker,Part-time,25611,Y,Vadodara,0,Y,N,577,N
CUST7460,Rajesh Sharma,rajesh.sharma7460@example.com,30,Female,Married,3,3,Pharmacist,Part-time,60415,N,Visakhapatnam,1,N,N,691,Y
CUST7461,Kavya Goswami,kavya.goswami7461@example.com,38,Female,Single,2,0,Doctor,Part-time,177552,N,Kolkata,0,N,Y,714,N
CUST7462,Disha Garg,disha.garg7462@example.com,57,Male,Married,4,2,HR Manager,Full-time,55594,N,Delhi,3,N,N,664,N
CUST7463,Rakesh Dutta,rakesh.dutta7463@example.com,32,Female,Single,2,1,Lawyer,Self-employed,114514,N,Delhi,1,N,N,548,Y
CUST7464,Meera Patel,meera.patel7464@example.com,33,Male,Married,1,1,Pharmacist,Full-time,79627,Y,Chennai,3,N,Y,515,N
CUST7465,Ananya Bose,ananya.bose7465@example.com,30,Male,Single,4,2,Homemaker,Full-time,51817,N,Chandigarh,0,Y,Y,517,N
CUST7466,Monika Goswami,monika.goswami7466@example.com,53,Male,Married,1,0,Civil Servant,Part-time,139097,N,Bengaluru,1,Y,Y,659,Y
CUST7467,Manish Roy,manish.roy7467@example.com,56,Female,Single,2,0,Banker,Full-time,214901,N,Pune,1,Y,N,655,N
CUST7468,Seema Mukherjee,seema.mukherjee7468@example.com,37,Female,Married,3,1,Accountant,Part-time,51650,N,Hyderabad,3,Y,Y,618,N
CUST7469,Meera Menon,meera.menon7469@example.com,18,Female,Married,4,1,Architect,Full-time,147966,N,Vadodara,1,Y,Y,452,N
CUST7470,Ajay Garg,ajay.garg7470@example.com,19,Male,Married,4,2,IT Professional,Full-time,171172,N,Hyderabad,0,N,N,630,Y
CUST7471,Ishaan Goyal,ishaan.goyal7471@example.com,44,Female,Single,3,3,Teacher,Full-time,90997,Y,Nagpur,0,Y,N,609,Y
CUST7472,Yamini Sinha,yamini.sinha7472@example.com,29,Male,Single,2,1,Business Owner,Part-time,126838,N,Bhopal,0,Y,N,547,Y
CUST7473,Amitabh Das,amitabh.das7473@example.com,34,Female,Married,1,1,Teacher,Full-time,87718,Y,Mumbai,3,Y,Y,559,N
CUST7474,Rohit Garg,rohit.garg7474@example.com,53,Male,Married,2,2,Doctor,Part-time,143705,Y,Kolkata,3,N,N,459,N
CUST7475,Manisha Jha,manisha.jha7475@example.com,31,Female,Single,2,2,Civil Servant,Full-time,105561,N,Mumbai,0,Y,Y,523,N
CUST7476,Ishaan Malhotra,ishaan.malhotra7476@example.com,38,Male,Married,4,0,Teacher,Full-time,65082,N,Kolkata,3,Y,N,697,N
CUST7477,Shruti Roy,shruti.roy7477@example.com,20,Male,Single,2,0,Doctor,Part-time,239770,N,Delhi,0,N,N,476,Y
CUST7478,Ruchi Banerjee,ruchi.banerjee7478@example.com,58,Female,Single,3,0,Doctor,Part-time,121717,Y,Kolkata,0,Y,Y,457,N
CUST7479,Vishal Ghosh,vishal.ghosh7479@example.com,33,Female,Single,1,0,Banker,Part-time,142060,Y,Delhi,0,Y,Y,584,Y
CUST7480,Dev Nair,dev.nair7480@example.com,40,Female,Divorced,2,2,Civil Servant,Part-time,101065,Y,Hyderabad,0,N,N,706,N
CUST7481,Sara Agarwal,sara.agarwal7481@example.com,48,Female,Single,2,1,Nurse,Part-time,65082,N,Jaipur,0,Y,N,568,N
CUST7482,Ashish Dutta,ashish.dutta7482@example.com,53,Female,Single,1,1,Accountant,Part-time,66165,Y,Bhopal,0,Y,N,496,N
CUST7483,Manisha Sinha,manisha.sinha7483@example.com,29,Female,Married,1,1,IT Professional,Part-time,96458,N,Jaipur,2,Y,N,639,Y
CUST7484,Seema Choudhary,seema.choudhary7484@example.com,57,Male,Married,3,0,Accountant,Part-time,79581,N,Patna,1,Y,Y,539,N
CUST7485,Kavita Srivastava,kavita.srivastava7485@example.com,33,Male,Married,2,0,Pharmacist,Part-time,53652,Y,Nagpur,3,Y,Y,575,Y
CUST7486,Sachin Yadav,sachin.yadav7486@example.com,25,Male,Single,2,0,Teacher,Self-employed,53192,Y,Vadodara,0,Y,N,562,N
CUST7487,Tanvi Arora,tanvi.arora7487@example.com,46,Male,Single,3,2,Business Owner,Part-time,194658,N,Lucknow,1,N,N,629,Y
CUST7488,Sameer Dubey,sameer.dubey7488@example.com,53,Female,Single,1,1,Nurse,Full-time,38878,N,Lucknow,0,N,N,719,N
CUST7489,Harshita Malhotra,harshita.malhotra7489@example.com,27,Male,Single,4,3,Nurse,Part-time,66815,N,Ahmedabad,0,N,N,453,Y
CUST7490,Riya Sinha,riya.sinha7490@example.com,56,Female,Married,4,0,HR Manager,Part-time,102887,N,Ahmedabad,3,N,Y,667,N
CUST7491,Aditya Arora,aditya.arora7491@example.com,37,Female,Single,1,1,HR Manager,Part-time,87719,Y,Nagpur,1,N,Y,492,Y
CUST7492,Geeta Joshi,geeta.joshi7492@example.com,54,Female,Single,2,0,Business Owner,Full-time,215784,Y,Jaipur,0,N,Y,606,N
CUST7493,Sanjay Menon,sanjay.menon7493@example.com,43,Male,Single,1,0,IT Professional,Part-time,167150,Y,Ahmedabad,0,Y,N,635,N
CUST7494,Ishaan Pillai,ishaan.pillai7494@example.com,32,Male,Single,1,1,Teacher,Full-time,63672,Y,Jaipur,0,N,N,553,N
CUST7495,Kabir Saxena,kabir.saxena7495@example.com,40,Female,Single,4,2,Nurse,Full-time,74001,N,Chennai,1,N,N,677,N
CUST7496,Lakshmi Prasad,lakshmi.prasad7496@example.com,18,Male,Single,3,0,Civil Servant,Full-time,95957,N,Chennai,0,Y,Y,610,N
CUST7497,Nisha Joshi,nisha.joshi7497@example.com,22,Male,Married,1,0,Business Owner,Full-time,218759,N,Indore,1,N,N,486,N
CUST7498,Akash Das,akash.das7498@example.com,36,Female,Married,1,1,Architect,Part-time,164412,Y,Kolkata,2,Y,Y,504,N
CUST7499,Prakash Iyer,prakash.iyer7499@example.com,19,Female,Married,1,1,Sales Manager,Full-time,53156,N,Hyderabad,3,N,Y,662,Y
CUST7500,Ramesh Singh,ramesh.singh7500@example.com,47,Male,Divorced,3,3,Doctor,Part-time,124768,N,Patna,0,N,N,658,N
CUST7501,Ishita Malhotra,ishita.malhotra7501@example.com,23,Female,Married,2,0,HR Manager,Part-time,111506,Y,Lucknow,3,Y,N,459,Y
CUST7502,Shivam Jain,shivam.jain7502@example.com,33,Female,Single,3,3,Sales Manager,Full-time,55929,N,Visakhapatnam,0,Y,N,473,Y
CUST7503,Ayesha Gupta,ayesha.gupta7503@example.com,48,Female,Single,2,1,Doctor,Part-time,140309,Y,Jaipur,0,Y,Y,607,N
CUST7504,Ruchi Goswami,ruchi.goswami7504@example.com,53,Female,Single,2,2,Homemaker,Full-time,41703,Y,Ahmedabad,0,N,Y,709,N
CUST7505,Deepika Goswami,deepika.goswami7505@example.com,54,Male,Single,2,1,Teacher,Self-employed,66570,N,Vadodara,0,Y,N,636,N
CUST7506,Vinay Agrawal,vinay.agrawal7506@example.com,47,Male,Married,1,0,HR Manager,Self-employed,73806,N,Pune,2,Y,N,453,N
CUST7507,Kartik Shah,kartik.shah7507@example.com,44,Female,Single,4,0,HR Manager,Full-time,108236,N,Mumbai,0,Y,N,491,N
CUST7508,Aditya Goyal,aditya.goyal7508@example.com,30,Male,Single,4,1,HR Manager,Self-employed,106823,N,Ahmedabad,1,N,N,674,Y
CUST7509,Deepika Pillai,deepika.pillai7509@example.com,30,Female,Single,3,3,Architect,Full-time,135988,Y,Ahmedabad,0,N,Y,524,N
CUST7510,Sara Singh,sara.singh7510@example.com,51,Female,Married,2,2,Lawyer,Full-time,131832,Y,Visakhapatnam,3,Y,Y,672,Y
CUST7511,Ayesha Prasad,ayesha.prasad7511@example.com,51,Female,Married,3,2,Nurse,Part-time,59671,N,Nagpur,3,N,N,697,Y
CUST7512,Krishna Mehta,krishna.mehta7512@example.com,38,Male,Single,3,0,Business Owner,Part-time,99746,Y,Mumbai,0,Y,N,485,N
CUST7513,Rohit Kumar,rohit.kumar7513@example.com,58,Female,Married,2,0,Teacher,Self-employed,48010,N,Vadodara,1,Y,N,616,N
CUST7514,Ruchi Tripathi,ruchi.tripathi7514@example.com,48,Female,Married,2,0,HR Manager,Full-time,117975,Y,Hyderabad,1,N,N,540,N
CUST7515,Karan Agrawal,karan.agrawal7515@example.com,21,Female,Single,1,1,Engineer,Full-time,156473,N,Ahmedabad,0,N,Y,618,Y
CUST7516,Sameer Dutta,sameer.dutta7516@example.com,53,Female,Married,2,0,Sales Manager,Full-time,92756,N,Visakhapatnam,2,Y,N,600,N
